"A","B","C","D","E"
4.1953294746933811e-01,3.8493421637303826e-01,0.0000000000000000e+00,4.2171273868234138e-01,2.5420076383016554e-01
1.3870208642407669e-01,4.3789165292095179e-02,0.0000000000000000e+00,2.9418235806355958e-01,9.3932075458153363e-01
1.5105188399053079e-01,1.1220922441768905e-01,0.0000000000000000e+00,2.2859824844617319e-01,4.3821582900347789e-01
3.5121431167837769e-01,1.1400997487494161e-01,0.0000000000000000e+00,2.3125712774868504e-01,8.2179944180856679e-01
3.9111178473653035e-01,6.0446128612876071e-02,0.0000000000000000e+00,8.7633941225811925e-03,9.7353155207480513e-01
2.7057357907057294e-01,1.8428255574133948e-01,0.0000000000000000e+00,2.2618871103462623e-01,4.9185504232557631e-01
3.9077755842613698e-01,1.0811269502858119e-01,0.0000000000000000e+00,3.0591874901040550e-01,9.5197008784882065e-01
4.3801369405478446e-01,1.1676622848871758e-01,0.0000000000000000e+00,4.1445200747555350e-01,2.0743854185616417e-01
1.8821280198524901e-01,8.1200944536167732e-02,0.0000000000000000e+00,2.4578787795094006e-01,1.2549653564007901e-01
5.9930880550840115e-02,3.5933228842932402e-01,0.0000000000000000e+00,3.2199993905472946e-01,2.6286164943150703e-01
1.8557285182101715e-01,2.2493170584457017e-01,0.0000000000000000e+00,1.6544579669415782e-01,8.4233578459289626e-01
1.8489930387971679e-01,3.4892744266356218e-01,0.0000000000000000e+00,4.7840611449159759e-01,3.4824660195794177e-01
2.1144943313423650e-01,2.9587921333812522e-01,0.0000000000000000e+00,3.0661980154262297e-01,2.9602664447306859e-01
2.7620853513251731e-01,2.2722074355821492e-01,0.0000000000000000e+00,2.6854362216076583e-01,5.7215032694102042e-01
2.0088956527643179e-01,2.3180634629028165e-02,0.0000000000000000e+00,5.2890421068382154e-02,7.6824399564317636e-01
2.9678728993636783e-01,8.3864845475395577e-02,0.0000000000000000e+00,4.1375991793695782e-01,6.5925031583570881e-02
2.0618991781089135e-01,4.4745641740353687e-01,0.0000000000000000e+00,2.2986931699429655e-01,8.7012391739679895e-01
5.1705592825697970e-02,1.9407218627400713e-01,0.0000000000000000e+00,4.3599445655872715e-01,7.9736170256243377e-01
2.3352209593781856e-01,4.0436940028820439e-01,0.0000000000000000e+00,4.1420389192835672e-01,7.0985850396892181e-01
2.4062536160935649e-02,1.2582048102188925e-01,0.0000000000000000e+00,3.9782823382932742e-01,6.5017569254082708e-01
1.8274387230563255e-01,1.1639453359350993e-01,0.0000000000000000e+00,3.7472705794543520e-01,8.4306279800200712e-01
2.7408524656582467e-01,1.9558844535755498e-02,0.0000000000000000e+00,3.9489373066180045e-01,3.8741579847771734e-01
2.2657576301410459e-01,4.1649959137574889e-02,0.0000000000000000e+00,1.6918127208640973e-01,1.8170568670234033e-01
2.7050178021395410e-01,2.7380693097607217e-01,0.0000000000000000e+00,1.8714533820647414e-01,9.0191025412583903e-01
3.1279406101485202e-01,6.2079232967143197e-02,0.0000000000000000e+00,6.9272999289831924e-02,9.2286683898848776e-01
4.7853490583204361e-01,4.4545296239352189e-01,0.0000000000000000e+00,2.8154098551468643e-01,7.2119977298539739e-01
3.6635959362698156e-01,3.1791647468137813e-02,0.0000000000000000e+00,3.2498457226225907e-01,1.4941698592524677e-01
1.1790048129734618e-01,2.5651150696633884e-01,0.0000000000000000e+00,9.4568709564699704e-02,5.1846183245368982e-01
2.1341298473108469e-01,2.1688024332052869e-01,0.0000000000000000e+00,4.2701311677979609e-01,1.3019317757293236e-01
4.6791368628680524e-01,3.0276781847842521e-01,0.0000000000000000e+00,4.3783574051383373e-01,8.9555635220676999e-02
3.0371955206240714e-01,2.9555341048754324e-01,0.0000000000000000e+00,4.6736131166256314e-02,9.6582284324613088e-01
4.3563747554528348e-01,4.7178412487570681e-01,0.0000000000000000e+00,1.8252059288769559e-01,5.6515765591188760e-02
4.2730471244309687e-01,3.3462539754643389e-01,0.0000000000000000e+00,1.8623213345161593e-01,1.0734715440146525e-01
1.6767524163715805e-01,1.1354911617656631e-02,0.0000000000000000e+00,8.3424716122919323e-02,5.8655161512028542e-02
3.2632869077305093e-01,3.0338731706608463e-01,0.0000000000000000e+00,3.5111702368165360e-01,8.7923855440436771e-01
1.2054607048619770e-01,3.9810543783849232e-02,0.0000000000000000e+00,2.6111990133872209e-01,2.9690406765349620e-01
4.2474278055712245e-01,4.2042799205812448e-01,0.0000000000000000e+00,4.0509650875211106e-01,2.6852154162668440e-01
2.2413384249897667e-01,3.2848427366679184e-01,0.0000000000000000e+00,3.4906333067973683e-01,2.2610768273364723e-02
1.5100987676484941e-02,7.8047480873334907e-02,0.0000000000000000e+00,4.3378305115197169e-01,9.5426376375027888e-01
1.3087233096737236e-01,6.4101382558320485e-02,0.0000000000000000e+00,4.0438254515552879e-01,3.9307508739858132e-01
4.8909609475495542e-03,2.5201566272561216e-01,0.0000000000000000e+00,7.2781675821983013e-02,9.4195868015118700e-01
4.4591318854409262e-01,1.1966932230268099e-01,0.0000000000000000e+00,1.8425722829215260e-01,8.4392702414974430e-01
1.0509225692940519e-01,4.7103295393314976e-01,0.0000000000000000e+00,4.1614748196695561e-01,8.7673196537556497e-01
4.6740992609070620e-01,2.0530267699982913e-01,0.0000000000000000e+00,4.8247002079440632e-01,5.4441138520379195e-01
2.6544204605151556e-01,4.4691617677190493e-01,0.0000000000000000e+00,2.8228584062784164e-02,9.2724302553899074e-01
3.9909071334654628e-01,2.0204523042437164e-01,0.0000000000000000e+00,1.3854151751654578e-01,2.5027089636985989e-01
1.9409046528591919e-01,4.6039968979235196e-01,0.0000000000000000e+00,3.6981618099624736e-01,4.3588577792231398e-01
4.9879049194478761e-02,5.9015528652230392e-02,0.0000000000000000e+00,2.5012918421376235e-01,1.2839369467181316e-01
4.7243793353288249e-01,3.0298722658742044e-01,0.0000000000000000e+00,2.2194169564795013e-01,8.2434936834284933e-01
3.1416989807086992e-01,3.9400776149934086e-01,0.0000000000000000e+00,1.4984854703398054e-01,8.6059440340528481e-01
3.7382694446592306e-02,8.4941651233697055e-02,0.0000000000000000e+00,7.3754939153105048e-02,9.9464969481885879e-02
2.0700867592341604e-01,1.6012622004810995e-01,0.0000000000000000e+00,3.4246874346277112e-01,3.7505493386948929e-01
3.8702853512425911e-01,2.1662534262557875e-01,0.0000000000000000e+00,3.6231226283133006e-01,2.0181080415050601e-01
5.2952029246840027e-03,3.8883281835891431e-01,0.0000000000000000e+00,1.0706233765355283e-01,3.9372523541567706e-01
6.2390451272638550e-02,3.1790689652971819e-02,0.0000000000000000e+00,3.4460681622040040e-01,9.1928283536317101e-01
1.7830951997115177e-01,3.8509005344463587e-01,0.0000000000000000e+00,3.7616403701110096e-01,8.2228282025508470e-01
3.4253230574171417e-01,4.0742472321583498e-02,0.0000000000000000e+00,3.7889991278651003e-01,4.6542029636334070e-01
1.5327605700444786e-03,2.2045877311166298e-01,0.0000000000000000e+00,2.2153687367135838e-01,8.1135592890801100e-01
4.0954962571011604e-02,2.6138531164659345e-01,0.0000000000000000e+00,2.1738570052775755e-01,1.5099725003476361e-01
1.2734488963876398e-01,2.2459099990939413e-01,0.0000000000000000e+00,1.0601194141785661e-01,8.4506716152014105e-02
4.2714320602647571e-01,1.7427963555280368e-02,0.0000000000000000e+00,3.2892476318901065e-01,4.6885109730356067e-01
3.0796557940169289e-01,4.9207813090758022e-03,0.0000000000000000e+00,3.5277247418882623e-01,2.1465954502205520e-01
1.0603506991231113e-02,1.0403592126527900e-01,0.0000000000000000e+00,4.2615191663921403e-01,9.6274957782919235e-01
1.1399728892929499e-01,4.6177817516653197e-01,0.0000000000000000e+00,8.5157121311352099e-02,3.1725909653026174e-01
1.5643873397273181e-01,6.7292956323136102e-02,0.0000000000000000e+00,4.3103806160290919e-01,9.6887672706819217e-01
3.9474545637844072e-01,1.0310216865670528e-01,0.0000000000000000e+00,4.2173573044708923e-01,7.2006902383468652e-01
5.7204172378432235e-02,1.1687796449351272e-01,0.0000000000000000e+00,2.8715529829313385e-01,2.0453362862264757e-01
4.5505681689990283e-04,3.5979198627472764e-01,0.0000000000000000e+00,2.3509041070903969e-01,6.3631725947159090e-01
2.3809259493521984e-01,2.2539216626339489e-01,0.0000000000000000e+00,1.2391696271815270e-01,8.2965207772252758e-01
1.1387364463634170e-01,2.7958422440914904e-01,0.0000000000000000e+00,5.3951039741298078e-02,1.6704146070593406e-01
2.8829853737867372e-01,2.5275840139316136e-01,0.0000000000000000e+00,5.9456422887818369e-02,2.1705046857742771e-01
8.1788388393823387e-03,6.2223683780539649e-02,0.0000000000000000e+00,2.8382501167803537e-01,7.7121841430005511e-01
1.8509984478888192e-01,2.9824215842285939e-01,0.0000000000000000e+00,3.1929081968156464e-01,4.9377430164332270e-01
2.2981865970467485e-01,7.9442629081780389e-02,0.0000000000000000e+00,3.4857539115003594e-01,8.7700531979426932e-01
1.1261743884477556e-01,3.2806675254585699e-01,0.0000000000000000e+00,3.8802811708244256e-01,1.9992487182257901e-01
3.7795150005953226e-01,2.2468966476900141e-02,0.0000000000000000e+00,2.1914813589933080e-01,9.6157830696549595e-02
5.8097905419366358e-03,1.8078798717136215e-02,0.0000000000000000e+00,1.9876094069288536e-01,6.0819467541385386e-01
2.3541394237732710e-01,2.3204821523702318e-01,0.0000000000000000e+00,1.0466247936162811e-01,8.5672381472141557e-01
4.1636364572993517e-01,1.2626796360243803e-01,0.0000000000000000e+00,2.5860392334020066e-01,5.9897871028077088e-01
3.1331557960259626e-01,2.1842037551920448e-01,0.0000000000000000e+00,2.8773855443330623e-02,1.0836354261162229e-01
1.4626389112758292e-01,1.4277502439436218e-01,0.0000000000000000e+00,4.9967704329246722e-02,2.8711368925958847e-01
1.8387442632154477e-01,3.9822804673155804e-01,0.0000000000000000e+00,5.1507794319418695e-02,6.9154172929401625e-01
1.3665319325079964e-01,3.7741038527696197e-01,0.0000000000000000e+00,1.5823082102529804e-01,2.3480446858577286e-01
2.2983523688919041e-01,1.9799121362263250e-01,0.0000000000000000e+00,1.2155027119555656e-01,8.2829034489469566e-01
6.9226342162484397e-02,2.6903905069075906e-01,0.0000000000000000e+00,3.6826259584677185e-01,5.2137517973803460e-01
4.2455738636148505e-01,3.9092964843934325e-01,0.0000000000000000e+00,5.6436760250184209e-02,6.7482495650792851e-01
5.5086627436577301e-02,4.2019651236735550e-01,0.0000000000000000e+00,6.0384564376287468e-02,2.3952621359815862e-01
6.3578781879781485e-02,1.5546106188612513e-01,0.0000000000000000e+00,1.2990574092014861e-02,6.1110765085477081e-01
2.7860554634089169e-01,2.3769080511714941e-01,0.0000000000000000e+00,1.4711141473482067e-01,6.5378872718689029e-02
3.8895890929474469e-01,6.6468504641044659e-02,0.0000000000000000e+00,3.4049577128079805e-01,7.8520358687876879e-03
4.5774028096349489e-01,3.2370104042883568e-01,0.0000000000000000e+00,3.4609372456608511e-01,7.5196809332419634e-01
7.8374790228133415e-02,2.4850968639733878e-01,0.0000000000000000e+00,4.6543264199931622e-01,7.4530094866923413e-02
1.0870892020043167e-01,1.6189344031811440e-01,0.0000000000000000e+00,1.9548738891052511e-01,8.0788688409241871e-01
3.6388127582643232e-01,2.0597700783347653e-01,0.0000000000000000e+00,3.8227767056725409e-01,7.5379952710799691e-01
3.4080162605963177e-01,1.0353321161776508e-01,0.0000000000000000e+00,2.2769406838812975e-01,9.8585933245622526e-01
1.2113806626904429e-01,3.8376386186233163e-01,0.0000000000000000e+00,4.2499754731019973e-01,1.6127308625732972e-02
4.1101886868552034e-01,3.8839872704667516e-02,0.0000000000000000e+00,1.3639951799573244e-01,7.0510258954170424e-01
3.7455817581825890e-01,4.3648297377541062e-01,0.0000000000000000e+00,3.1518894722207158e-01,8.8274158541239256e-01
4.6578243144304277e-01,6.1361603017602066e-02,0.0000000000000000e+00,4.6015731499427437e-01,3.8554420010169421e-01
6.0510755022192712e-02,4.7940974499386269e-01,0.0000000000000000e+00,2.9464609500253242e-01,2.6757545423745199e-02
1.7198807758594387e-01,4.5476498583006303e-01,0.0000000000000000e+00,2.1678061318160438e-01,1.2935538998290586e-01
4.8665226340636752e-01,7.0372669475168181e-02,0.0000000000000000e+00,3.7767186188547755e-02,8.3493865752567231e-02
1.3852300022316200e-01,3.6497511373652070e-03,0.0000000000000000e+00,1.4936442263177663e-01,9.2653459115896197e-01
3.2715456841854906e-01,3.4874205387617258e-01,0.0000000000000000e+00,1.9228235911846051e-01,5.7304695067746714e-01
1.3530651416236161e-01,4.0515402283792162e-01,0.0000000000000000e+00,3.3677444595498712e-01,8.4567742300923010e-02
4.5620279959802512e-01,2.3816584498086815e-01,0.0000000000000000e+00,2.6227566891605658e-01,4.5469171615082860e-01
8.7948106098351658e-02,4.1057723713496924e-01,0.0000000000000000e+00,1.5031970296816460e-01,3.1232882667594764e-01
1.1956671452030061e-01,4.7954863622500871e-01,0.0000000000000000e+00,7.6162690920984932e-02,7.1179563763140696e-01
1.8745164451816645e-02,4.7026743744945892e-01,0.0000000000000000e+00,2.9877208517203502e-01,7.5966833219779351e-01
2.1944271907855231e-01,2.4583027115336428e-01,0.0000000000000000e+00,1.2801699178508835e-01,5.8407615529285817e-01
2.6985372303282928e-01,2.4738703204264523e-01,0.0000000000000000e+00,4.4300154838794992e-01,4.5528498248908833e-01
1.0279584522605888e-01,1.9397024057015261e-01,0.0000000000000000e+00,1.6002421432160810e-01,6.0442672884277826e-01
1.3108041293834230e-01,3.1503621082523636e-01,0.0000000000000000e+00,4.1819496459259431e-01,2.1810146549339748e-01
4.6995335397602522e-01,1.9095499831301679e-02,0.0000000000000000e+00,2.6403866174120555e-01,1.7408190778451749e-01
6.7865462074720620e-02,1.6528434406444190e-01,0.0000000000000000e+00,4.7787834850203309e-01,6.6561054764686611e-01
3.2579568867070463e-01,2.3907479147665039e-01,0.0000000000000000e+00,3.5023751558452948e-01,4.4675200719583397e-01
4.1919463472004564e-01,1.5212047318090352e-01,0.0000000000000000e+00,2.9948743087406171e-01,4.9966779539787676e-01
4.1435830265134577e-01,2.7391966457857558e-01,0.0000000000000000e+00,3.6692321918805976e-01,4.5559879079200183e-01
3.5424613460002051e-02,4.1505611005623805e-01,0.0000000000000000e+00,3.9273135166467515e-01,4.4265582798160086e-01
8.9139756606819109e-02,1.0091966107376367e-01,0.0000000000000000e+00,3.6366567965231761e-01,5.3402051764937841e-02
2.6015685423018582e-02,1.8933624406287905e-01,0.0000000000000000e+00,2.3968675690243413e-01,1.8058883876215281e-01
9.3669277095541157e-03,4.1230231701135678e-01,0.0000000000000000e+00,3.5524258996812341e-01,8.5799457632402309e-01
8.6927723127645129e-02,4.4790767725823222e-01,0.0000000000000000e+00,2.4712456000942160e-01,3.2927701624085715e-01
1.7705873778029207e-02,2.2851397967590498e-01,0.0000000000000000e+00,3.8742043662658315e-01,7.2459593598604233e-01
3.1652749203391128e-01,1.9221227601184071e-01,0.0000000000000000e+00,2.4822281768670318e-01,3.9795838344860646e-01
2.2594517041598741e-01,2.6879129713046596e-01,0.0000000000000000e+00,2.1040238177583209e-01,7.1484824314354656e-02
1.0079003186570505e-02,2.5685367849372887e-01,0.0000000000000000e+00,4.2552974554959218e-02,5.7834186944312482e-01
3.0995788903894900e-01,2.5602330967905196e-01,0.0000000000000000e+00,4.5736732351592752e-01,1.7388029451985698e-01
1.9581472704610384e-01,2.7230382543790077e-01,0.0000000000000000e+00,2.6382437990845337e-01,1.1294218793058630e-01
2.4135905257417101e-01,2.0146722477849371e-01,0.0000000000000000e+00,9.9962246920524467e-02,9.5608658580625061e-02
1.2842574117480887e-01,1.7727855151859803e-01,0.0000000000000000e+00,2.8633458693312441e-01,1.4264156367600700e-01
1.2531009627578671e-01,1.2623271646748324e-01,0.0000000000000000e+00,2.8819218843537064e-01,2.9678401109272090e-01
1.3911823058807773e-01,3.3521253343576962e-01,0.0000000000000000e+00,2.5920942874863029e-01,1.9110218327881179e-01
6.2641857727152486e-02,4.0427847213064894e-01,0.0000000000000000e+00,2.9370431308719974e-01,1.2982888761459144e-04
3.8531999868674444e-01,3.6785174023156403e-01,0.0000000000000000e+00,2.9031593663222721e-01,8.1114482868326232e-01
6.3842173187957194e-02,1.6107347759488103e-01,0.0000000000000000e+00,4.4598668071726949e-01,1.6321870020986018e-01
9.9474859502181735e-04,1.7783502816116001e-01,0.0000000000000000e+00,3.6901913672008096e-01,3.7411407671757102e-01
1.4278671529022208e-01,3.2087072525973259e-01,0.0000000000000000e+00,4.0994485018500743e-01,7.6859788264620255e-01
1.4373920925168904e-01,1.6930887852161949e-01,0.0000000000000000e+00,1.6043957000501718e-01,8.4700378049213487e-01
3.2488314683003790e-02,2.5290940788960375e-01,0.0000000000000000e+00,1.3311867130852081e-01,8.2695945387288283e-01
4.9632518833265610e-02,2.4438585667101678e-01,0.0000000000000000e+00,3.0026117499701549e-01,7.5457278904381964e-01
1.7396544877078374e-01,1.8405006464298562e-01,0.0000000000000000e+00,1.1410521571511249e-01,5.4736332970895418e-02
1.0421101605967520e-01,3.4708185218135107e-01,0.0000000000000000e+00,2.9204391098613314e-01,2.5288694921393828e-01
3.6874611432007215e-01,4.6160949888836414e-02,0.0000000000000000e+00,2.3254667278995539e-01,3.3586733818617232e-01
1.8694318967577431e-01,1.4703532668961211e-01,0.0000000000000000e+00,3.5022794797196499e-02,9.3446224374636588e-01
2.5848037820818415e-01,3.4394791255573925e-01,0.0000000000000000e+00,1.4225939177415606e-01,2.4800859274599230e-01
3.8622007146476739e-01,4.3627949136172428e-01,0.0000000000000000e+00,1.8028057929990682e-01,8.4160774857692111e-01
3.5610384008908480e-02,2.9841776160071631e-01,0.0000000000000000e+00,3.6606832652517207e-01,1.8176158886849469e-01
1.8933193386327410e-01,6.5108728808421001e-02,0.0000000000000000e+00,1.3746786781431719e-01,8.0098499316171345e-01
2.5505689788595465e-01,1.0097235901821768e-01,0.0000000000000000e+00,3.2426919387918925e-02,3.1030990357665766e-02
3.2692538674994076e-01,2.3917630206495533e-01,0.0000000000000000e+00,1.7576097481151215e-01,5.1838718522948080e-01
2.9620784518462718e-02,1.2609674225774658e-03,0.0000000000000000e+00,2.6546648205050202e-02,6.6842072779642359e-01
3.2155866724712140e-01,2.8079852990678117e-01,0.0000000000000000e+00,3.0107354725626956e-01,5.2003814243039326e-01
4.0680299544866017e-01,3.8840581936030266e-01,0.0000000000000000e+00,8.7951104683062040e-02,3.0347463935053276e-01
8.8572244771304195e-02,2.6421453738250306e-01,0.0000000000000000e+00,5.4181813365754193e-02,3.9583926965071070e-01
1.2283871116737237e-01,2.6791776978702231e-01,0.0000000000000000e+00,2.4186123250162353e-01,3.0740471725073060e-01
2.1259156975560127e-02,9.1756992563584040e-03,0.0000000000000000e+00,6.2083795964798846e-03,5.6724804146511865e-01
4.4073087952737861e-01,4.2615003422603720e-01,0.0000000000000000e+00,3.5142918094058964e-02,9.6042540575282209e-01
1.5138672496528281e-02,4.1450097528847180e-01,0.0000000000000000e+00,3.6941396690530903e-01,8.4508918668675936e-01
