"A","B","C","D","E","F","G","H","I","J","K","L"
9.9115174922271798e-01,1.1849289393529007e-01,0.0000000000000000e+00,1.7893166119428539e-01,5.9445598739912162e-02,1.4609830821021033e-02,1.4767619387485256e-01,0.0000000000000000e+00,9.9037441830067108e-01,3.8789598711957023e-02,8.9565719046557257e-01,3.5912877282510003e-01
3.7530199745544612e-01,1.5189225793759090e-01,0.0000000000000000e+00,7.7697830662231931e-02,2.2152654355992005e-01,4.2003019298737820e-01,2.2165135982721540e-01,0.0000000000000000e+00,5.5261760061469989e-02,2.5400046730039605e-01,2.7590385810722462e-01,2.6197850704084580e-01
3.9928381245975086e-01,4.6201573039079030e-01,0.0000000000000000e+00,4.3730620598350955e-01,2.9045489121299256e-01,1.9150565153320262e-01,3.4646252911402553e-01,0.0000000000000000e+00,6.1238665050336150e-01,1.1417783079057976e-01,5.2310378535957036e-01,8.8700470903921325e-01
2.1587121789397368e-01,3.9294545190216107e-01,0.0000000000000000e+00,3.1455944902922800e-01,4.6041867694373023e-01,3.3994615305844234e-01,3.2960101946654108e-01,0.0000000000000000e+00,6.1030867718327975e-01,1.8303396474716160e-01,3.0966131307728162e-01,1.2613669852602749e-01
5.3978190179234553e-01,2.3783995160882965e-01,0.0000000000000000e+00,2.0049812839149037e-01,8.0327153522276679e-02,1.3131038360363032e-01,4.2886277676809004e-01,0.0000000000000000e+00,5.0664886584394031e-01,1.0900014596578710e-02,3.1802778680142496e-01,1.3693553897793742e-01
1.8644185148192505e-01,2.8625893038420430e-01,0.0000000000000000e+00,2.1906800674011845e-01,2.4339949695189175e-01,2.7981685965223713e-01,3.8810886760035740e-01,0.0000000000000000e+00,2.5526767641730119e-01,4.3449514676453493e-01,6.4998735097803917e-01,4.1778370154414834e-01
5.6617640479216158e-01,4.1179468986801487e-01,0.0000000000000000e+00,6.9891856488658380e-02,1.0606302702546859e-02,4.1702986806944742e-01,2.6511673193953339e-01,0.0000000000000000e+00,4.3068433999745626e-01,4.2789116884295175e-01,4.8338573046858690e-01,5.5898530643015554e-01
7.3576246414386626e-01,2.1928515327486670e-01,0.0000000000000000e+00,2.2436273841131667e-02,2.5973763960342350e-01,2.5370229363245378e-01,2.3966395531152584e-01,0.0000000000000000e+00,6.7742663326796948e-01,2.6613618902218927e-01,7.1800171365934085e-01,5.8139718492534898e-01
1.2314247096173991e-01,1.2060439231947722e-02,0.0000000000000000e+00,2.4577820113748602e-01,3.3266610402812230e-02,1.1385698539461235e-01,7.4020320775516887e-02,0.0000000000000000e+00,9.2520434980681010e-01,2.9713385282496052e-01,4.5179089289884500e-01,7.9202570236068959e-01
2.4095043180785858e-01,1.8529078512590100e-01,0.0000000000000000e+00,1.4006054703708157e-01,7.8416424829509895e-04,4.4737858880252286e-02,2.6554694307202908e-01,0.0000000000000000e+00,9.0067353972781961e-01,2.1533896900709240e-01,1.2203189222521416e-01,8.6990062309581395e-01
6.6056024012462355e-01,4.5319527807537346e-01,0.0000000000000000e+00,2.0683002998267944e-01,2.2334579176592909e-01,3.9899509071331579e-01,4.2775425977449705e-01,0.0000000000000000e+00,4.7726100390280135e-01,3.9896592367450523e-01,6.3102808537725719e-01,8.2981107611581906e-01
1.1643366619345796e-01,1.9575559586955535e-01,0.0000000000000000e+00,1.9044349257596255e-01,3.0666177864244187e-01,4.3016149681123655e-01,1.5378681273721176e-01,0.0000000000000000e+00,7.4988815621516713e-01,2.7348240373768745e-01,8.7822461735811919e-01,2.0940629159207669e-01
7.4576061474104161e-01,4.5124911579645904e-01,0.0000000000000000e+00,4.6220520880177829e-01,4.6309227137604836e-01,4.7569274842710002e-01,8.2587872772899459e-02,0.0000000000000000e+00,1.6114473824660847e-01,2.9696482279214637e-01,5.3429537937029159e-01,2.2258263026187586e-01
8.2648070199992008e-01,1.0120552192986748e-01,0.0000000000000000e+00,4.0715593455341959e-01,4.0230028220190728e-01,1.8296817855894046e-01,2.2875549154684770e-02,0.0000000000000000e+00,2.6021006089226351e-01,1.7354177878767613e-01,6.0339687844189061e-01,7.0740821982566482e-01
4.2152306757272484e-01,4.4320491481228924e-01,0.0000000000000000e+00,2.4402340454244145e-01,4.3217626962132488e-01,3.4178284968029105e-01,5.0443828680674527e-02,0.0000000000000000e+00,3.1778310396323084e-01,2.4454828123645453e-01,9.2101801020555141e-01,1.2969641272114840e-01
5.6384286596011002e-01,4.3627563312818829e-01,0.0000000000000000e+00,4.1382551578787374e-01,1.1510008120106636e-01,3.6069986704264434e-01,2.5359005455876360e-01,0.0000000000000000e+00,8.6925951669061052e-01,2.1372464252437293e-01,2.0853524179765026e-01,8.9618899109695760e-01
1.6639758385368908e-01,6.1772857112627116e-02,0.0000000000000000e+00,8.0264530017571681e-02,2.1748713530163782e-01,1.4737663626750672e-01,4.6031907314482437e-02,0.0000000000000000e+00,1.6556742447005357e-01,4.6399826015086476e-01,6.7677656508040740e-01,6.3259266146982296e-01
9.2411894172528330e-01,1.3782347034657555e-01,0.0000000000000000e+00,1.3358879845721591e-01,4.2666992686917055e-01,3.3859842795064610e-01,3.1508717577046180e-02,0.0000000000000000e+00,2.6478671890523220e-01,3.2272369760867170e-02,1.4746538387300445e-02,7.5736612754009336e-03
3.0913912906081653e-01,1.3699682672403640e-01,0.0000000000000000e+00,4.2676363153156347e-03,2.2169189794048616e-01,1.2606563173221175e-02,2.0331210507779218e-01,0.0000000000000000e+00,7.1916833076746234e-01,4.5831477704587328e-02,7.2604485933660778e-01,3.0004661289713153e-01
8.2810500034814583e-01,3.4611403112602457e-01,0.0000000000000000e+00,3.5328857839197342e-02,2.7488057072514525e-02,1.3827300569750084e-01,3.9342805846369744e-01,0.0000000000000000e+00,5.9443129994329169e-01,2.3033278353370615e-01,7.1270178874667489e-01,6.5578379265955133e-01
9.9008824833547626e-01,3.4047499218312210e-01,0.0000000000000000e+00,7.4373812267326700e-02,4.3748077705702215e-02,2.0491469633203507e-01,2.7128051612460330e-01,0.0000000000000000e+00,9.1945160790006364e-01,1.0494055878897500e-01,9.7185712342405761e-01,4.4849725632760928e-01
9.8526375604495797e-01,4.2310744043923237e-01,0.0000000000000000e+00,1.1752633701197024e-01,2.2423581207419621e-01,7.2801848002633542e-03,4.4929690030615249e-01,0.0000000000000000e+00,3.3897888796729170e-02,2.7764473838680154e-01,2.8612521407001634e-01,7.7062574549785934e-01
8.6111343218872993e-01,1.9274680377774853e-01,0.0000000000000000e+00,3.2330552331750528e-01,3.3465517537796757e-01,1.5370299726825690e-01,2.5561055289122514e-01,0.0000000000000000e+00,8.7096027475267590e-01,4.0795344267386968e-01,9.5896611052585667e-01,1.1450566250017213e-01
3.0896573582571185e-01,3.6211761476917553e-01,0.0000000000000000e+00,3.5490694674124196e-01,1.3819559065488599e-02,3.5799730862488416e-01,2.3037018231861831e-01,0.0000000000000000e+00,6.8118770991712840e-01,4.1719156480069342e-01,9.8670355012493438e-01,7.4033012816232446e-01
6.3256908037927562e-01,1.6388570753429610e-01,0.0000000000000000e+00,3.5798137070458935e-01,1.8880528680437214e-01,3.0316775503212728e-01,4.2689281078347480e-01,0.0000000000000000e+00,3.1177845036700313e-01,4.0657828256212353e-01,7.3813946040141420e-01,4.8582729839144245e-01
2.0573538707444849e-01,2.1255440604336295e-01,0.0000000000000000e+00,2.2260424110405636e-01,2.6547074490070255e-01,4.2724695158578652e-01,2.9628498466382813e-01,0.0000000000000000e+00,9.9059883635122414e-02,3.9233160740862022e-01,4.9306727376245818e-01,8.5204051747916232e-01
6.8535508017969149e-01,4.1042982270632133e-01,0.0000000000000000e+00,8.4886191580775872e-02,1.3803658761654697e-01,2.3400991542547517e-01,2.0640266108331673e-01,0.0000000000000000e+00,5.1895546695923622e-01,6.1460082397912105e-02,4.9950502900997229e-01,3.9886338250020881e-01
2.9485731786022429e-01,4.6709185760985250e-01,0.0000000000000000e+00,4.8612054692642342e-01,1.6755972544584055e-01,2.1331010179322568e-01,2.8386046908454904e-01,0.0000000000000000e+00,4.1263104496779035e-01,3.9402801664441039e-01,6.3376527355346579e-01,3.4085013510045359e-01
9.7699460965685003e-01,6.9543104533623196e-02,0.0000000000000000e+00,1.0463526602778121e-01,2.3017993684701971e-01,1.5844221437288683e-01,3.8956722743506778e-01,0.0000000000000000e+00,9.8534326708032816e-01,4.4617681211332416e-01,5.4961764261746571e-01,2.7656445444574795e-01
4.3405295041920411e-01,4.8016611852374935e-01,0.0000000000000000e+00,4.7260475856312451e-01,2.8792469343439309e-01,1.2698304017069656e-01,4.0218636979114286e-01,0.0000000000000000e+00,2.9957480139907178e-01,1.9991230398543131e-01,4.0758101657390067e-01,5.5647930416979374e-01
7.8487759434287208e-02,3.0938333586625189e-01,0.0000000000000000e+00,1.2567708694050936e-01,3.6076092433139301e-01,1.3311046707756355e-02,7.2024490044024461e-02,0.0000000000000000e+00,5.2997751507097624e-02,2.0528071123025443e-01,2.6062653365644683e-01,6.3704286565888779e-02
4.3062603727762117e-01,3.7004619038753672e-01,0.0000000000000000e+00,2.9060308604752400e-01,9.6399495733918761e-02,6.6013632989798910e-03,3.0746181868927008e-01,0.0000000000000000e+00,5.3369050095026238e-01,3.3184322063206123e-02,9.6136851537722245e-01,3.5688775705877984e-01
6.0192919529494771e-01,4.2345583853389113e-01,0.0000000000000000e+00,3.2456237429428375e-01,3.8904106385622722e-01,2.3098023559852165e-01,3.3648746056914947e-01,0.0000000000000000e+00,2.8757194150340570e-01,3.9051380612334756e-02,7.6931255229308548e-01,9.5220145378394627e-01
9.2362372388984526e-01,8.6333900715577339e-02,0.0000000000000000e+00,1.8663854310714248e-01,2.6193960315428916e-01,4.2989349024227685e-01,4.7130243831602453e-01,0.0000000000000000e+00,8.1942595905449256e-01,3.8311604226689677e-01,8.4205790937403835e-01,7.8403191498732383e-01
8.8097938131184939e-01,3.1725102951045281e-01,0.0000000000000000e+00,2.1649792290992242e-01,2.4464227007699868e-01,3.7974573142974810e-01,2.4969871509235564e-01,0.0000000000000000e+00,1.1475613802428386e-01,2.1207028873699621e-01,9.2926551911610722e-01,2.3828852518204657e-01
3.6134371851803282e-01,1.0542289690301078e-01,0.0000000000000000e+00,3.0195821124821104e-01,2.4124862718008641e-01,4.2846361434787088e-02,4.5982822776145360e-01,0.0000000000000000e+00,2.6651907726479318e-01,3.6078044204204007e-01,5.1692287565963846e-01,2.4420719474761476e-01
3.5267213095074101e-01,4.2223936534471651e-01,0.0000000000000000e+00,4.5277439003204654e-02,4.3123095809638040e-01,3.6833157441413100e-01,1.2991763684383908e-01,0.0000000000000000e+00,2.6797399951864698e-01,1.2142280689344402e-01,8.4115414357545548e-02,5.7482872019774889e-01
5.7956394728606209e-01,2.2865602312663630e-01,0.0000000000000000e+00,1.9360312376769467e-02,2.0766420496448595e-01,9.3803912136475417e-02,3.6539755388655681e-01,0.0000000000000000e+00,3.1777389721869875e-01,4.7701857292088354e-03,6.4517771486505149e-01,5.9784689976396299e-01
4.4818070787063569e-02,4.4542052349155548e-01,0.0000000000000000e+00,3.4112899313817480e-01,3.9463179834714041e-01,3.8262130982656034e-01,4.6476579039523663e-01,0.0000000000000000e+00,6.0660237677038764e-01,1.3870768572087352e-01,7.5920855568573020e-01,6.3177316056333099e-01
5.1699427168235523e-01,2.8861774276807112e-01,0.0000000000000000e+00,3.2451591309553968e-01,9.5863258438709048e-02,3.0030402667342188e-01,3.0189347802353894e-01,0.0000000000000000e+00,8.1242423838352940e-01,4.6091763873558067e-01,5.5329111328498026e-01,9.1072491581794357e-01
8.4362501779601806e-01,3.4072796241293346e-01,0.0000000000000000e+00,2.3239267430336849e-01,1.1903446450744074e-02,7.5582494449980553e-02,4.1423172489297999e-01,0.0000000000000000e+00,1.2122490582489043e-02,4.2785290963927702e-01,2.9824088709909535e-01,2.9929659600638647e-01
9.9744296533707533e-01,1.9331725474369960e-01,0.0000000000000000e+00,7.3284769762263238e-02,1.7289257126513743e-01,7.9570705855329937e-02,2.8246792282882621e-01,0.0000000000000000e+00,5.6304176697850039e-03,3.2999399539445162e-01,6.8554954353290243e-01,5.4675544626960115e-01
8.1809593878036946e-01,1.4335679487975614e-01,0.0000000000000000e+00,3.2950586884506727e-01,2.4486842594683084e-01,3.7394725043034494e-01,4.0105697340480223e-01,0.0000000000000000e+00,1.8748555658377186e-01,2.9604175674417105e-01,6.1069710670068944e-01,6.5003033759336715e-01
8.4317641866885928e-01,3.6556844402638081e-02,0.0000000000000000e+00,2.7877901809005451e-01,3.0396085169897302e-01,1.3801415320386401e-01,4.5101867553659397e-01,0.0000000000000000e+00,9.5748946015408176e-01,3.4434594575149469e-02,1.0841921902863771e-01,6.4648401818866241e-01
6.7201335693697395e-01,1.5934794495646717e-02,0.0000000000000000e+00,4.5014841718643933e-01,2.5443802220210787e-01,2.4343354659726049e-01,2.9905311870909029e-01,0.0000000000000000e+00,6.7817795386773705e-01,3.3370522568824729e-01,9.6977654419341697e-01,2.7749859737887439e-01
4.7802092837203713e-01,1.9405391315107262e-01,0.0000000000000000e+00,3.6439156160324337e-01,2.8474674966008701e-01,1.9999459062027580e-01,4.5813402335643455e-01,0.0000000000000000e+00,6.2210170253376251e-01,5.5352015410755510e-02,3.8466423565475805e-01,7.3054731167499387e-02
8.6952194602533206e-01,2.7613297046847319e-03,0.0000000000000000e+00,4.4353706539886584e-01,2.4049290033445730e-01,2.7264575260826179e-01,3.5944932665138807e-01,0.0000000000000000e+00,9.0780402849861686e-01,1.7202622994697911e-01,9.1865307291137577e-01,8.1264519175233385e-01
6.0218465347415862e-01,4.0942360053077076e-01,0.0000000000000000e+00,1.4119989167826061e-01,4.2234958527979466e-01,3.3872515633940775e-01,1.0960356828374709e-01,0.0000000000000000e+00,7.5036490684884782e-01,2.9388605987578825e-01,6.8801544169189399e-01,3.5781966103236584e-01
9.8010019033093165e-01,1.9393173537477676e-01,0.0000000000000000e+00,3.1345572797613053e-01,3.4205396649090142e-01,1.3371693532429771e-01,6.0857977577351195e-02,0.0000000000000000e+00,6.1660377788233567e-01,4.8585174916694937e-02,4.9687235015180509e-01,1.2601204266602428e-01
7.1002217437998505e-02,5.1713167319630861e-02,0.0000000000000000e+00,4.5570630217701724e-01,1.9463914863940838e-02,1.5871201754168762e-01,3.7737022022915956e-01,0.0000000000000000e+00,4.3979290077380440e-01,2.0513802575029523e-03,2.6926623252789916e-01,6.4982582098061825e-01
6.9535697736399893e-01,2.7837866588223631e-01,0.0000000000000000e+00,7.3258019550124120e-02,2.3790921438937593e-01,3.4320260868555791e-01,2.1792909952662631e-01,0.0000000000000000e+00,7.6553539795465153e-01,3.0420953031952858e-01,1.2696604710050829e-01,5.2599720755270951e-01
5.1901666286395121e-01,1.8731640691384006e-02,0.0000000000000000e+00,1.4904524950712381e-01,3.1414446821806974e-01,1.4097025092803470e-01,4.7554977286476258e-01,0.0000000000000000e+00,8.1718664916191264e-01,3.6018744825074284e-01,3.0130237273331195e-01,6.9546926005722121e-01
7.7136656223746902e-01,4.3356289769579764e-01,0.0000000000000000e+00,2.7728893556474504e-01,2.5171485082319633e-01,3.4011942309836035e-01,1.9702046328496042e-01,0.0000000000000000e+00,2.1922863469262643e-01,4.6338724999033298e-01,1.0827465049772012e-01,8.3048316830790658e-01
4.1290437065333574e-01,7.2281457176013877e-02,0.0000000000000000e+00,2.6338674990898941e-01,3.8441417853532715e-02,4.2789435060121411e-01,8.3547011073613911e-02,0.0000000000000000e+00,7.7222385788359249e-01,4.5441290487066371e-01,7.3607279922915669e-01,5.0588247873054626e-01
2.1322597860211623e-03,3.0049116650373586e-01,0.0000000000000000e+00,1.3298689324376003e-01,3.5299657393284628e-01,1.3376846331901884e-01,1.8373703098502159e-01,0.0000000000000000e+00,1.1596110923756009e-01,4.2118274817312917e-01,7.2177503480191896e-01,9.0169859243793704e-01
3.1020772294076759e-01,7.5275186546143610e-02,0.0000000000000000e+00,2.7034437971100689e-01,4.8577758582552322e-01,1.6144716274361454e-01,1.0868544720470101e-01,0.0000000000000000e+00,9.5074624232184601e-01,1.3802749757067502e-02,6.1088376980383718e-01,5.7949950526885341e-01
7.1153837926130059e-03,1.1435238981882354e-01,0.0000000000000000e+00,3.6164371043677168e-01,3.1278674512356719e-02,1.4493127870943720e-01,2.9237914102867674e-01,0.0000000000000000e+00,6.6232823959363096e-01,3.2585041368126150e-01,2.6933927710665828e-01,2.5170383678952035e-01
7.5782169563605817e-01,3.3432168559607967e-01,0.0000000000000000e+00,1.7065457336549676e-02,1.8920763582609121e-02,1.3375164768910408e-01,3.3946025961516629e-01,0.0000000000000000e+00,4.4584791370881427e-01,3.9898751395172460e-02,3.4522902547454271e-02,3.0259958647762097e-02
1.6591697177896481e-01,1.3540638815926398e-01,0.0000000000000000e+00,4.4418077697636965e-01,8.5770403525313066e-02,1.1562609473639757e-01,9.6184359166584965e-02,0.0000000000000000e+00,1.2432910454747637e-01,1.9404523410474792e-01,3.0055483167992025e-01,6.1742733444589915e-01
1.8246775995374609e-01,2.7792763628345618e-01,0.0000000000000000e+00,3.8643402628000706e-01,2.8829818578938232e-01,3.5644589417426042e-01,3.0262459111715767e-01,0.0000000000000000e+00,3.9421781876235951e-01,1.5119912182614645e-01,1.3281692093707220e-01,2.8530108889523476e-01
5.4529172903667344e-01,5.7796155461486344e-02,0.0000000000000000e+00,3.1022160823892309e-01,4.1575515092431137e-01,8.8119808757275112e-02,2.5676609476495460e-01,0.0000000000000000e+00,4.3194518088311540e-02,3.3231086232357071e-01,6.8858479782282922e-01,9.8037048019984363e-02
9.3572121367059524e-01,8.4924285606930078e-02,0.0000000000000000e+00,1.2717795871089201e-02,5.3267334727768706e-02,1.0670254011724481e-01,2.5512643239287913e-01,0.0000000000000000e+00,4.1555373288367781e-01,2.7644964228488195e-01,6.0084779653760934e-01,7.7947150673771715e-01
4.5915217459718316e-01,3.8114869814295727e-01,0.0000000000000000e+00,2.5632271875723017e-01,4.1792724678966214e-01,1.2907626692545096e-01,2.7472854647856204e-01,0.0000000000000000e+00,7.0945450843235136e-01,3.2097742901024556e-01,8.0347825336034262e-01,2.1967214733596974e-02
4.4120886830749306e-01,3.4272793987915712e-01,0.0000000000000000e+00,4.1234422183058816e-01,2.2867624907052106e-01,4.2746014691259299e-01,1.3138934152993431e-01,0.0000000000000000e+00,7.2470483788929907e-01,4.5018094994809610e-01,1.1309718280387382e-01,9.6629933035978977e-01
6.6068582508003071e-01,1.7840927187069597e-01,0.0000000000000000e+00,8.0819620943713505e-02,3.0737986914905722e-02,7.1496527460556236e-02,8.2382916888654074e-03,0.0000000000000000e+00,6.9152471276702898e-01,4.6303393455973701e-01,9.3462366383266016e-01,6.2677598549892100e-01
6.2227259786528966e-01,2.1633722893263563e-01,0.0000000000000000e+00,4.1742417355559597e-01,2.0506495837709632e-01,1.4434355861544498e-01,2.0021086154421014e-01,0.0000000000000000e+00,2.1662476763601601e-01,6.9656471793888716e-02,1.8386904718530261e-01,6.5645677241154221e-01
7.8826036209795580e-01,2.6642143161252474e-01,0.0000000000000000e+00,1.6897980904565035e-01,2.3748690481010984e-01,1.9743387207678578e-01,2.2496563697674260e-01,0.0000000000000000e+00,8.4856657998135465e-01,3.6328570056178278e-01,3.6192288358323554e-01,6.1056536285855456e-01
